<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.31	00:00:00	1.11853	1.11895	1.11690	1.11724	18122	15354572000	0
2017.05.31	08:00:00	1.11724	1.12283	1.11643	1.12219	49273	46115477000	7
2017.05.31	16:00:00	1.12219	1.12520	1.12170	1.12430	50018	48902936000	7
2017.06.01	00:00:00	1.12429	1.12564	1.12331	1.12464	20967	17537984000	0
2017.06.01	08:00:00	1.12463	1.12486	1.12018	1.12143	44895	42685137000	7
2017.06.01	16:00:00	1.12143	1.12342	1.12058	1.12121	35314	35481056000	7
2017.06.02	00:00:00	1.12123	1.12217	1.12112	1.12191	13268	12351798000	0
2017.06.02	08:00:00	1.12192	1.12822	1.12047	1.12691	43738	40095197000	7
2017.06.02	16:00:00	1.12691	1.12848	1.12546	1.12784	45090	39123877000	7
2017.06.05	00:00:00	1.12699	1.12835	1.12629	1.12660	13472	0	7
2017.06.05	08:00:00	1.12659	1.12785	1.12349	1.12416	31972	0	7
2017.06.05	16:00:00	1.12417	1.12641	1.12339	1.12536	25153	0	7
2017.06.06	00:00:00	1.12546	1.12746	1.12526	1.12677	14595	0	7
2017.06.06	08:00:00	1.12677	1.12775	1.12401	1.12548	36981	0	7
2017.06.06	16:00:00	1.12549	1.12837	1.12536	1.12764	32126	0	7
2017.06.07	00:00:00	1.12749	1.12815	1.12598	1.12641	11480	0	7
2017.06.07	08:00:00	1.12642	1.12767	1.12037	1.12296	40026	0	7
2017.06.07	16:00:00	1.12296	1.12824	1.12227	1.12563	39735	0	7
2017.06.08	00:00:00	1.12557	1.12644	1.12469	1.12570	12730	0	7
2017.06.08	08:00:00	1.12570	1.12691	1.11948	1.12262	45295	0	7
2017.06.08	16:00:00	1.12261	1.12296	1.11955	1.12122	38434	0	7
2017.06.09	00:00:00	1.12153	1.12365	1.11790	1.12038	29689	0	7
2017.06.09	08:00:00	1.12036	1.12154	1.11667	1.11685	46759	0	7
2017.06.09	16:00:00	1.11685	1.12036	1.11661	1.11935	28478	0	7
2017.06.12	00:00:00	1.12045	1.12116	1.11968	1.12061	11931	0	7
2017.06.12	08:00:00	1.12062	1.12318	1.12039	1.12144	32009	0	7
2017.06.12	16:00:00	1.12145	1.12198	1.11916	1.12039	31107	0	7
2017.06.13	00:00:00	1.12015	1.12071	1.11888	1.11926	11550	0	7
2017.06.13	08:00:00	1.11925	1.12247	1.11850	1.12068	34062	0	7
2017.06.13	16:00:00	1.12072	1.12184	1.11918	1.12100	24952	0	7
2017.06.14	00:00:00	1.12100	1.12195	1.12059	1.12146	11973	0	7
2017.06.14	08:00:00	1.12147	1.12676	1.11973	1.12628	38133	0	7
2017.06.14	16:00:00	1.12627	1.12954	1.11927	1.12173	63656	0	7
2017.06.15	00:00:00	1.12157	1.12283	1.12050	1.12211	17289	0	7
2017.06.15	08:00:00	1.12210	1.12215	1.11488	1.11516	49242	0	7
2017.06.15	16:00:00	1.11515	1.11577	1.11318	1.11449	36689	0	7
2017.06.16	00:00:00	1.11435	1.11552	1.11413	1.11438	13776	0	7
2017.06.16	08:00:00	1.11437	1.11836	1.11382	1.11722	35724	0	7
2017.06.16	16:00:00	1.11721	1.12014	1.11649	1.11961	31213	0	7
2017.06.19	00:00:00	1.12037	1.12075	1.11892	1.11931	11694	0	7
2017.06.19	08:00:00	1.11932	1.12125	1.11767	1.11817	34233	0	7
2017.06.19	16:00:00	1.11816	1.11842	1.11428	1.11476	27527	0	7
2017.06.20	00:00:00	1.11476	1.11583	1.11407	1.11552	17855	0	7
2017.06.20	08:00:00	1.11553	1.11647	1.11410	1.11503	36044	0	7
2017.06.20	16:00:00	1.11504	1.11531	1.11186	1.11337	31538	0	7
2017.06.21	00:00:00	1.11319	1.11380	1.11307	1.11331	12710	0	7
2017.06.21	08:00:00	1.11332	1.11555	1.11270	1.11477	35800	0	7
2017.06.21	16:00:00	1.11475	1.11687	1.11298	1.11682	30010	0	7
2017.06.22	00:00:00	1.11682	1.11714	1.11601	1.11706	15746	0	7
2017.06.22	08:00:00	1.11706	1.11777	1.11541	1.11605	32036	0	7
2017.06.22	16:00:00	1.11607	1.11637	1.11390	1.11509	28105	0	7
2017.06.23	00:00:00	1.11512	1.11636	1.11449	1.11614	10985	0	7
2017.06.23	08:00:00	1.11615	1.11876	1.11613	1.11758	31376	0	7
2017.06.23	16:00:00	1.11758	1.12087	1.11749	1.11928	24181	0	7
2017.06.26	00:00:00	1.11969	1.11999	1.11886	1.11914	11366	0	7
2017.06.26	08:00:00	1.11914	1.12195	1.11714	1.12108	36482	0	7
2017.06.26	16:00:00	1.12110	1.12182	1.11751	1.11810	29229	0	7
2017.06.27	00:00:00	1.11785	1.11923	1.11785	1.11897	12091	0	7
2017.06.27	08:00:00	1.11899	1.12837	1.11821	1.12766	46197	0	7
2017.06.27	16:00:00	1.12765	1.13490	1.12743	1.13379	42567	0	7
2017.06.28	00:00:00	1.13366	1.13553	1.13288	1.13463	20130	0	7
2017.06.28	08:00:00	1.13463	1.13879	1.12912	1.13311	58621	0	7
2017.06.28	16:00:00	1.13311	1.13901	1.13279	1.13762	46021	0	7
2017.06.29	00:00:00	1.13784	1.14191	1.13741	1.14015	17906	0	7
2017.06.29	08:00:00	1.14015	1.14346	1.13878	1.14004	45397	0	7
2017.06.29	16:00:00	1.14005	1.14451	1.13952	1.14396	41646	0	7
2017.06.30	00:00:00	1.14396	1.14449	1.14267	1.14401	20169	0	7
2017.06.30	08:00:00	1.14402	1.14410	1.13919	1.14125	47190	0	7
2017.06.30	16:00:00	1.14125	1.14273	1.13951	1.14254	35132	0	7
2017.07.03	00:00:00	1.14175	1.14264	1.14035	1.14128	13115	0	7
2017.07.03	08:00:00	1.14127	1.14149	1.13611	1.13674	37247	0	7
2017.07.03	16:00:00	1.13677	1.13735	1.13548	1.13641	26980	0	7
2017.07.04	00:00:00	1.13612	1.13766	1.13585	1.13717	16766	0	7
2017.07.04	08:00:00	1.13716	1.13742	1.13357	1.13427	31916	0	7
2017.07.04	16:00:00	1.13428	1.13537	1.13377	1.13438	25012	0	7
2017.07.05	00:00:00	1.13401	1.13682	1.13373	1.13540	13690	0	7
2017.07.05	08:00:00	1.13542	1.13679	1.13121	1.13201	39409	0	7
2017.07.05	16:00:00	1.13203	1.13564	1.13177	1.13495	34837	0	7
2017.07.06	00:00:00	1.13505	1.13544	1.13269	1.13388	15325	0	7
2017.07.06	08:00:00	1.13388	1.13973	1.13307	1.13901	43094	0	7
2017.07.06	16:00:00	1.13902	1.14243	1.13813	1.14216	33769	0	7
2017.07.07	00:00:00	1.14207	1.14252	1.14080	1.14147	20206	0	7
2017.07.07	08:00:00	1.14146	1.14395	1.13852	1.14015	42576	0	7
2017.07.07	16:00:00	1.14015	1.14104	1.13794	1.13954	32408	0	7
2017.07.10	00:00:00	1.13965	1.14082	1.13915	1.14036	11374	0	7
2017.07.10	08:00:00	1.14036	1.14177	1.13814	1.13917	33748	0	7
2017.07.10	16:00:00	1.13917	1.14077	1.13844	1.13985	23768	0	7
2017.07.11	00:00:00	1.13966	1.13993	1.13868	1.13881	12360	0	7
2017.07.11	08:00:00	1.13881	1.14138	1.13825	1.14016	34157	0	7
2017.07.11	16:00:00	1.14016	1.14793	1.13932	1.14659	39464	0	7
2017.07.12	00:00:00	1.14641	1.14884	1.14620	1.14854	18682	0	7
2017.07.12	08:00:00	1.14854	1.14891	1.14266	1.14671	46039	0	7
2017.07.12	16:00:00	1.14671	1.14686	1.13914	1.14127	45563	0	7
2017.07.13	00:00:00	1.14124	1.14387	1.14112	1.14374	16332	0	7
2017.07.13	08:00:00	1.14373	1.14556	1.13700	1.14160	53508	0	7
2017.07.13	16:00:00	1.14158	1.14175	1.13823	1.13966	32093	0	7
2017.07.14	00:00:00	1.13958	1.14105	1.13912	1.14005	14708	0	7
2017.07.14	08:00:00	1.14004	1.14681	1.14004	1.14612	41958	0	7
2017.07.14	16:00:00	1.14615	1.14718	1.14353	1.14666	38798	0	7
2017.07.17	00:00:00	1.14688	1.14745	1.14564	1.14610	17752	0	7
2017.07.17	08:00:00	1.14610	1.14706	1.14345	1.14676	36941	0	7
2017.07.17	16:00:00	1.14676	1.14866	1.14606	1.14777	30586	0	7
2017.07.18	00:00:00	1.14790	1.15376	1.14711	1.15273	28106	0	7
2017.07.18	08:00:00	1.15272	1.15678	1.15109	1.15556	58592	0	7
2017.07.18	16:00:00	1.15562	1.15830	1.15517	1.15538	36658	0	7
2017.07.19	00:00:00	1.15539	1.15559	1.15360	1.15373	15933	0	7
2017.07.19	08:00:00	1.15375	1.15473	1.15143	1.15251	40314	0	7
2017.07.19	16:00:00	1.15253	1.15362	1.15097	1.15152	30896	0	7
2017.07.20	00:00:00	1.15135	1.15325	1.15046	1.15116	20124	0	7
2017.07.20	08:00:00	1.15116	1.15703	1.14790	1.15616	56346	0	7
2017.07.20	16:00:00	1.15615	1.16579	1.15410	1.16303	52943	0	7
2017.07.21	00:00:00	1.16296	1.16362	1.16188	1.16283	18334	0	7
2017.07.21	08:00:00	1.16283	1.16765	1.16279	1.16396	44772	0	7
2017.07.21	16:00:00	1.16397	1.16825	1.16354	1.16623	37745	0	7
2017.07.24	00:00:00	1.16589	1.16840	1.16495	1.16705	17287	0	7
2017.07.24	08:00:00	1.16708	1.16749	1.16297	1.16555	45838	0	7
2017.07.24	16:00:00	1.16555	1.16556	1.16256	1.16417	30286	0	7
2017.07.25	00:00:00	1.16421	1.16633	1.16304	1.16615	19478	0	7
2017.07.25	08:00:00	1.16614	1.16988	1.16428	1.16882	45207	0	7
2017.07.25	16:00:00	1.16883	1.17122	1.16419	1.16464	41159	0	7
2017.07.26	00:00:00	1.16476	1.16535	1.16376	1.16382	17057	0	7
2017.07.26	08:00:00	1.16384	1.16512	1.16123	1.16407	44099	0	7
2017.07.26	16:00:00	1.16408	1.17394	1.16216	1.17262	53911	0	7
2017.07.27	00:00:00	1.17262	1.17765	1.17210	1.17487	27192	0	7
2017.07.27	08:00:00	1.17486	1.17511	1.16870	1.16965	51343	0	7
2017.07.27	16:00:00	1.16964	1.17058	1.16497	1.16757	47746	0	7
2017.07.28	00:00:00	1.16757	1.16936	1.16709	1.16849	23208	0	7
2017.07.28	08:00:00	1.16849	1.17527	1.16849	1.17159	50407	0	7
2017.07.28	16:00:00	1.17159	1.17638	1.17147	1.17494	41793	0	7
2017.07.31	00:00:00	1.17518	1.17618	1.17309	1.17362	25053	0	7
2017.07.31	08:00:00	1.17360	1.17472	1.17229	1.17334	36494	0	7
2017.07.31	16:00:00	1.17333	1.18446	1.17313	1.18397	44599	0	7
2017.08.01	00:00:00	1.18397	1.18415	1.18193	1.18301	25576	0	7
2017.08.01	08:00:00	1.18301	1.18330	1.18044	1.18172	40446	0	7
2017.08.01	16:00:00	1.18171	1.18389	1.17849	1.18021	41694	0	7
2017.08.02	00:00:00	1.18006	1.18282	1.17932	1.18246	22010	0	7
2017.08.02	08:00:00	1.18246	1.18680	1.18169	1.18244	42317	0	7
2017.08.02	16:00:00	1.18243	1.19100	1.18227	1.18545	41432	0	7
2017.08.03	00:00:00	1.18548	1.18599	1.18339	1.18461	19109	0	7
2017.08.03	08:00:00	1.18461	1.18736	1.18302	1.18590	42607	0	7
2017.08.03	16:00:00	1.18590	1.18926	1.18426	1.18706	40842	0	7
2017.08.04	00:00:00	1.18706	1.18884	1.18691	1.18793	16712	0	7
2017.08.04	08:00:00	1.18793	1.18889	1.18248	1.18295	36535	0	7
2017.08.04	16:00:00	1.18295	1.18455	1.17278	1.17719	48023	0	7
2017.08.07	00:00:00	1.17729	1.18016	1.17679	1.17947	19600	0	7
2017.08.07	08:00:00	1.17950	1.18139	1.17779	1.17863	33289	0	7
2017.08.07	16:00:00	1.17864	1.17982	1.17810	1.17949	24367	0	7
2017.08.08	00:00:00	1.17942	1.18235	1.17907	1.18111	18628	0	7
2017.08.08	08:00:00	1.18116	1.18183	1.18014	1.18143	28873	0	7
2017.08.08	16:00:00	1.18143	1.18156	1.17149	1.17527	42824	0	7
2017.08.09	00:00:00	1.17502	1.17635	1.17188	1.17373	23325	0	7
2017.08.09	08:00:00	1.17373	1.17616	1.17218	1.17446	47184	0	7
2017.08.09	16:00:00	1.17450	1.17615	1.16885	1.17578	38080	0	7
2017.08.10	00:00:00	1.17558	1.17697	1.17318	1.17356	20203	0	7
2017.08.10	08:00:00	1.17357	1.17476	1.17039	1.17411	40274	0	7
2017.08.10	16:00:00	1.17411	1.17850	1.17174	1.17725	45407	0	7
2017.08.11	00:00:00	1.17717	1.17764	1.17612	1.17742	18680	0	7
2017.08.11	08:00:00	1.17741	1.18349	1.17483	1.18159	38447	0	7
2017.08.11	16:00:00	1.18159	1.18468	1.17769	1.18189	42628	0	7
2017.08.14	00:00:00	1.18212	1.18343	1.18165	1.18180	16218	0	7
2017.08.14	08:00:00	1.18179	1.18380	1.17869	1.17952	35505	0	7
2017.08.14	16:00:00	1.17953	1.18015	1.17694	1.17811	31410	0	7
2017.08.15	00:00:00	1.17811	1.17923	1.17679	1.17770	18881	0	7
2017.08.15	08:00:00	1.17770	1.17791	1.16869	1.16916	46573	0	7
2017.08.15	16:00:00	1.16917	1.17430	1.16897	1.17341	34292	0	7
2017.08.16	00:00:00	1.17337	1.17452	1.17319	1.17422	14823	0	7
2017.08.16	08:00:00	1.17421	1.17577	1.16911	1.17030	47160	0	7
2017.08.16	16:00:00	1.17028	1.17783	1.16809	1.17667	45950	0	7
2017.08.17	00:00:00	1.17673	1.17897	1.17647	1.17788	22620	0	7
2017.08.17	08:00:00	1.17788	1.17894	1.16619	1.16929	52866	0	7
2017.08.17	16:00:00	1.16927	1.17536	1.16922	1.17228	43125	0	7
2017.08.18	00:00:00	1.17222	1.17392	1.17080	1.17371	21843	0	7
2017.08.18	08:00:00	1.17370	1.17741	1.17207	1.17487	39457	0	7
2017.08.18	16:00:00	1.17488	1.17671	1.17291	1.17578	45289	0	7
2017.08.21	00:00:00	1.17590	1.17625	1.17497	1.17508	13642	0	7
2017.08.21	08:00:00	1.17508	1.17826	1.17307	1.17790	29400	0	7
2017.08.21	16:00:00	1.17790	1.18277	1.17767	1.18151	32123	0	7
2017.08.22	00:00:00	1.18140	1.18239	1.18023	1.18062	16882	0	7
2017.08.22	08:00:00	1.18062	1.18067	1.17448	1.17613	35855	0	7
2017.08.22	16:00:00	1.17612	1.17716	1.17478	1.17611	28049	0	7
2017.08.23	00:00:00	1.17611	1.17657	1.17474	1.17576	18006	0	7
2017.08.23	08:00:00	1.17578	1.18076	1.17398	1.17945	34909	0	7
2017.08.23	16:00:00	1.17947	1.18230	1.17866	1.18086	30331	0	7
2017.08.24	00:00:00	1.18086	1.18175	1.17940	1.18020	18863	0	7
2017.08.24	08:00:00	1.18022	1.18100	1.17838	1.17989	31257	0	7
2017.08.24	16:00:00	1.17989	1.18142	1.17873	1.17993	30602	0	7
2017.08.25	00:00:00	1.17987	1.18035	1.17872	1.17976	18515	0	7
2017.08.25	08:00:00	1.17975	1.18275	1.17728	1.18050	31040	0	7
2017.08.25	16:00:00	1.18052	1.19411	1.17851	1.19209	52729	0	7
2017.08.28	00:00:00	1.19423	1.19592	1.19199	1.19200	18210	0	7
2017.08.28	08:00:00	1.19199	1.19421	1.19166	1.19345	29243	0	7
2017.08.28	16:00:00	1.19345	1.19834	1.19256	1.19775	31176	0	7
2017.08.29	00:00:00	1.19775	1.19855	1.19551	1.19740	26657	0	7
2017.08.29	08:00:00	1.19740	1.20699	1.19714	1.20286	57802	0	7
2017.08.29	16:00:00	1.20284	1.20378	1.19461	1.19786	48075	0	7
2017.08.30	00:00:00	1.19710	1.19839	1.19627	1.19732	21338	0	7
2017.08.30	08:00:00	1.19731	1.19744	1.18941	1.19180	47187	0	7
2017.08.30	16:00:00	1.19180	1.19376	1.18813	1.18819	38507	0	7
2017.08.31	00:00:00	1.18825	1.18968	1.18710	1.18784	19356	0	7
2017.08.31	08:00:00	1.18783	1.19055	1.18228	1.18430	43412	0	7
2017.08.31	16:00:00	1.18431	1.19123	1.18353	1.19039	43590	0	7
2017.09.01	00:00:00	1.19039	1.19225	1.18949	1.18971	17906	0	7
2017.09.01	08:00:00	1.18971	1.19795	1.18788	1.19059	43569	0	7
2017.09.01	16:00:00	1.19057	1.19204	1.18499	1.18627	49223	0	7
2017.09.04	00:00:00	1.18807	1.18894	1.18735	1.18814	20418	0	7
2017.09.04	08:00:00	1.18816	1.19217	1.18804	1.18963	29546	0	7
2017.09.04	16:00:00	1.18962	1.19195	1.18884	1.18934	33531	0	7
2017.09.05	00:00:00	1.18934	1.19109	1.18894	1.19053	28308	0	7
2017.09.05	08:00:00	1.19052	1.19085	1.18679	1.19001	40655	0	7
2017.09.05	16:00:00	1.19002	1.19404	1.18861	1.19165	42076	0	7
2017.09.06	00:00:00	1.19081	1.19244	1.19025	1.19138	24965	0	7
2017.09.06	08:00:00	1.19135	1.19493	1.19092	1.19312	40401	0	7
2017.09.06	16:00:00	1.19313	1.19500	1.19076	1.19187	45347	0	7
2017.09.07	00:00:00	1.19158	1.19343	1.19156	1.19240	21320	0	7
2017.09.07	08:00:00	1.19240	1.20528	1.19136	1.20419	51784	0	7
2017.09.07	16:00:00	1.20421	1.20593	1.19741	1.20233	54355	0	7
2017.09.08	00:00:00	1.20208	1.20892	1.20175	1.20696	32018	0	7
2017.09.08	08:00:00	1.20698	1.20921	1.20340	1.20420	61745	0	7
2017.09.08	16:00:00	1.20422	1.20504	1.20145	1.20337	38653	0	7
2017.09.11	00:00:00	1.20161	1.20251	1.19987	1.20071	21139	0	7
2017.09.11	08:00:00	1.20071	1.20292	1.19789	1.19841	41187	0	7
2017.09.11	16:00:00	1.19841	1.19928	1.19489	1.19524	32623	0	7
2017.09.12	00:00:00	1.19522	1.19639	1.19456	1.19554	19456	1054193000	4
2017.09.12	08:00:00	1.19555	1.19781	1.19262	1.19297	44342	0	0
2017.09.12	16:00:00	1.19296	1.19737	1.19296	1.19662	35076	0	0
2017.09.13	00:00:00	1.19661	1.19932	1.19604	1.19833	21384	0	0
2017.09.13	08:00:00	1.19832	1.19949	1.19646	1.19738	32636	0	0
2017.09.13	16:00:00	1.19739	1.19748	1.18729	1.18848	37671	0	0
2017.09.14	00:00:00	1.18848	1.18939	1.18704	1.18781	16929	0	0
2017.09.14	08:00:00	1.18780	1.19097	1.18379	1.18928	46988	0	0
2017.09.14	16:00:00	1.18925	1.19223	1.18683	1.19187	40519	0	0
2017.09.15	00:00:00	1.19187	1.19238	1.19009	1.19123	23498	0	0
2017.09.15	08:00:00	1.19123	1.19867	1.19049	1.19738	48766	0	0
2017.09.15	16:00:00	1.19742	1.19865	1.19294	1.19447	34114	0	0
2017.09.18	00:00:00	1.19233	1.19550	1.19228	1.19408	13635	0	0
2017.09.18	08:00:00	1.19408	1.19693	1.19150	1.19612	34047	0	0
2017.09.18	16:00:00	1.19612	1.19670	1.19223	1.19521	34267	0	0
2017.09.19	00:00:00	1.19521	1.19797	1.19481	1.19756	16622	0	0
2017.09.19	08:00:00	1.19756	1.20064	1.19541	1.19843	45921	0	0
2017.09.19	16:00:00	1.19843	1.20065	1.19605	1.19935	35480	0	0
2017.09.20	00:00:00	1.19936	1.20195	1.19867	1.20068	19392	0	0
2017.09.20	08:00:00	1.20068	1.20220	1.19890	1.19921	32375	0	0
2017.09.20	16:00:00	1.19920	1.20330	1.18611	1.18926	59242	0	0
2017.09.21	00:00:00	1.18926	1.18973	1.18656	1.18831	28367	0	0
2017.09.21	08:00:00	1.18830	1.19227	1.18763	1.19164	41942	0	0
2017.09.21	16:00:00	1.19160	1.19535	1.19084	1.19407	35439	0	0
2017.09.22	00:00:00	1.19399	1.19646	1.19366	1.19600	19313	0	0
2017.09.22	08:00:00	1.19601	1.20045	1.19577	1.19715	41550	0	0
2017.09.22	16:00:00	1.19716	1.19837	1.19370	1.19465	35601	0	0
2017.09.25	00:00:00	1.18987	1.19366	1.18966	1.19332	17350	0	0
2017.09.25	08:00:00	1.19331	1.19355	1.18641	1.18729	39824	0	0
2017.09.25	16:00:00	1.18727	1.18899	1.18321	1.18472	42175	0	0
2017.09.26	00:00:00	1.18472	1.18615	1.18448	1.18534	22214	0	0
2017.09.26	08:00:00	1.18535	1.18591	1.17808	1.17917	45085	0	0
2017.09.26	16:00:00	1.17919	1.18104	1.17573	1.17925	42691	0	0
2017.09.27	00:00:00	1.17925	1.17952	1.17765	1.17794	19363	0	0
2017.09.27	08:00:00	1.17794	1.17840	1.17183	1.17201	47336	0	0
2017.09.27	16:00:00	1.17201	1.17763	1.17171	1.17444	42942	0	0
2017.09.28	00:00:00	1.17444	1.17561	1.17268	1.17317	20396	0	0
2017.09.28	08:00:00	1.17318	1.17845	1.17210	1.17671	42848	0	0
2017.09.28	16:00:00	1.17668	1.18040	1.17664	1.17858	32784	0	0
2017.09.29	00:00:00	1.17854	1.17905	1.17755	1.17789	16945	0	0
2017.09.29	08:00:00	1.17787	1.18324	1.17725	1.18292	32995	0	0
2017.09.29	16:00:00	1.18294	1.18318	1.17915	1.18131	36844	0	0
2017.10.02	00:00:00	1.17945	1.18151	1.17704	1.17766	16745	0	0
2017.10.02	08:00:00	1.17766	1.17766	1.17302	1.17576	35227	0	0
2017.10.02	16:00:00	1.17576	1.17610	1.17305	1.17326	30391	0	0
2017.10.03	00:00:00	1.17326	1.17400	1.17018	1.17066	22114	0	0
2017.10.03	08:00:00	1.17068	1.17621	1.16960	1.17487	33316	0	0
2017.10.03	16:00:00	1.17486	1.17735	1.17391	1.17434	23978	0	0
2017.10.04	00:00:00	1.17434	1.17797	1.17349	1.17671	18651	0	0
2017.10.04	08:00:00	1.17671	1.17876	1.17471	1.17717	31413	0	0
2017.10.04	16:00:00	1.17719	1.17731	1.17465	1.17589	26836	0	0
2017.10.05	00:00:00	1.17589	1.17631	1.17511	1.17591	14694	0	0
2017.10.05	08:00:00	1.17591	1.17788	1.17247	1.17304	31550	0	0
2017.10.05	16:00:00	1.17309	1.17352	1.16991	1.17106	28058	0	0
2017.10.06	00:00:00	1.17106	1.17155	1.16859	1.16997	16723	0	0
2017.10.06	08:00:00	1.16997	1.17146	1.16692	1.16907	34361	0	0
2017.10.06	16:00:00	1.16907	1.17387	1.16839	1.17290	35073	0	0
2017.10.09	00:00:00	1.17305	1.17475	1.17305	1.17355	10423	0	0
2017.10.09	08:00:00	1.17355	1.17478	1.17195	1.17386	16341	0	0
2017.10.09	16:00:00	1.17387	1.17561	1.17251	1.17402	15639	0	0
2017.10.10	00:00:00	1.17402	1.17823	1.17390	1.17705	16198	0	0
2017.10.10	08:00:00	1.17704	1.18071	1.17622	1.17871	31060	0	0
2017.10.10	16:00:00	1.17871	1.18253	1.17823	1.18077	28395	0	0
2017.10.11	00:00:00	1.18077	1.18275	1.17951	1.18138	19151	0	0
2017.10.11	08:00:00	1.18140	1.18467	1.18014	1.18440	29294	0	0
2017.10.11	16:00:00	1.18439	1.18690	1.18371	1.18581	28560	0	0
2017.10.12	00:00:00	1.18581	1.18782	1.18556	1.18760	21352	0	0
2017.10.12	08:00:00	1.18761	1.18797	1.18406	1.18473	25476	0	0
2017.10.12	16:00:00	1.18471	1.18518	1.18270	1.18294	24643	0	0
2017.10.13	00:00:00	1.18294	1.18515	1.18252	1.18454	14684	0	0
2017.10.13	08:00:00	1.18454	1.18740	1.18052	1.18566	33547	0	0
2017.10.13	16:00:00	1.18566	1.18749	1.18104	1.18195	30083	0	0
2017.10.16	00:00:00	1.18120	1.18193	1.17981	1.18091	12331	0	0
2017.10.16	08:00:00	1.18091	1.18168	1.17805	1.18069	27158	0	0
2017.10.16	16:00:00	1.18066	1.18194	1.17860	1.17952	23496	0	0
2017.10.17	00:00:00	1.17958	1.18000	1.17749	1.17775	15227	0	0
2017.10.17	08:00:00	1.17774	1.17805	1.17514	1.17514	28128	0	0
2017.10.17	16:00:00	1.17510	1.17750	1.17361	1.17659	22985	0	0
2017.10.18	00:00:00	1.17660	1.17808	1.17623	1.17639	14050	0	0
2017.10.18	08:00:00	1.17639	1.17708	1.17300	1.17648	30690	0	0
2017.10.18	16:00:00	1.17648	1.18053	1.17597	1.17872	24668	0	0
2017.10.19	00:00:00	1.17872	1.18166	1.17863	1.18024	20860	0	0
2017.10.19	08:00:00	1.18025	1.18422	1.17681	1.18302	39570	0	0
2017.10.19	16:00:00	1.18301	1.18578	1.18261	1.18508	24422	0	0
2017.10.20	00:00:00	1.18508	1.18579	1.18073	1.18149	25799	0	0
2017.10.20	08:00:00	1.18150	1.18262	1.17905	1.18010	33389	0	0
2017.10.20	16:00:00	1.18010	1.18049	1.17623	1.17811	28466	0	0
2017.10.23	00:00:00	1.17664	1.17742	1.17512	1.17697	12840	0	0
2017.10.23	08:00:00	1.17697	1.17774	1.17332	1.17355	23819	0	0
2017.10.23	16:00:00	1.17355	1.17634	1.17247	1.17487	25577	0	0
2017.10.24	00:00:00	1.17487	1.17700	1.17455	1.17617	12899	0	0
2017.10.24	08:00:00	1.17616	1.17697	1.17428	1.17609	23116	0	0
2017.10.24	16:00:00	1.17608	1.17929	1.17541	1.17606	31456	0	0
2017.10.25	00:00:00	1.17605	1.17698	1.17531	1.17575	13787	0	0
2017.10.25	08:00:00	1.17575	1.17861	1.17552	1.17765	37364	0	0
2017.10.25	16:00:00	1.17766	1.18176	1.17766	1.18126	36969	0	0
2017.10.26	00:00:00	1.18126	1.18327	1.18108	1.18259	12340	0	0
2017.10.26	08:00:00	1.18259	1.18367	1.17380	1.17696	36567	0	0
2017.10.26	16:00:00	1.17701	1.17857	1.16403	1.16503	40633	0	0
2017.10.27	00:00:00	1.16503	1.16568	1.16245	1.16351	16082	0	0
2017.10.27	08:00:00	1.16352	1.16437	1.15874	1.15989	38600	0	0
2017.10.27	16:00:00	1.15986	1.16239	1.15742	1.16075	37483	0	0
2017.10.30	00:00:00	1.16054	1.16172	1.15933	1.16171	10349	0	0
2017.10.30	08:00:00	1.16172	1.16419	1.16015	1.16144	23083	0	0
2017.10.30	16:00:00	1.16141	1.16578	1.16035	1.16505	25798	0	0
2017.10.31	00:00:00	1.16503	1.16529	1.16255	1.16257	9754	0	0
2017.10.31	08:00:00	1.16256	1.16501	1.16248	1.16357	22948	0	0
2017.10.31	16:00:00	1.16362	1.16612	1.16265	1.16457	24977	0	0
2017.11.01	00:00:00	1.16451	1.16548	1.16290	1.16307	13035	0	0
2017.11.01	08:00:00	1.16308	1.16573	1.16142	1.16177	24125	0	0
2017.11.01	16:00:00	1.16195	1.16433	1.16063	1.16184	34288	0	0
2017.11.02	00:00:00	1.16177	1.16715	1.16130	1.16575	18298	0	0
2017.11.02	08:00:00	1.16573	1.16675	1.16259	1.16521	27708	0	0
2017.11.02	16:00:00	1.16521	1.16782	1.16352	1.16559	33749	0	0
2017.11.03	00:00:00	1.16559	1.16662	1.16542	1.16650	9312	0	0
2017.11.03	08:00:00	1.16651	1.16906	1.16386	1.16405	32312	0	0
2017.11.03	16:00:00	1.16390	1.16395	1.15991	1.16066	27563	0	0
2017.11.06	00:00:00	1.16097	1.16241	1.15965	1.16121	15699	0	0
2017.11.06	08:00:00	1.16122	1.16165	1.15836	1.15853	27593	0	0
2017.11.06	16:00:00	1.15854	1.16161	1.15802	1.16089	22962	0	0
2017.11.07	00:00:00	1.16091	1.16157	1.16018	1.16054	10774	0	0
2017.11.07	08:00:00	1.16056	1.16092	1.15540	1.15624	32919	0	0
2017.11.07	16:00:00	1.15624	1.15926	1.15600	1.15854	29616	0	0
2017.11.08	00:00:00	1.15854	1.16060	1.15845	1.15958	12387	0	0
2017.11.08	08:00:00	1.15959	1.16110	1.15835	1.15911	27457	0	0
